year_week,month,product_category,customer_state,weekly_sales_volume,total_price,sales_lag_1,sales_lag_2,sales_moving_avg_4
2017-01-16/2017-01-22,1,garden_tools,RS,3,267.27,0.0,0.0,0.0
2017-01-23/2017-01-29,1,garden_tools,RS,2,192.48999999999998,3.0,0.0,3.0
2017-01-30/2017-02-05,2,garden_tools,RS,2,245.94,2.0,3.0,2.5
2017-02-13/2017-02-19,2,garden_tools,RS,2,475.4,2.0,2.0,2.3333333333333335
2017-02-27/2017-03-05,2,garden_tools,RS,2,242.10000000000002,2.0,2.0,2.25
2017-03-13/2017-03-19,3,garden_tools,RS,3,512.49,2.0,2.0,2.0
2017-03-20/2017-03-26,3,garden_tools,RS,2,101.9,3.0,2.0,2.25
2017-04-03/2017-04-09,4,garden_tools,RS,5,552.74,2.0,3.0,2.25
2017-04-17/2017-04-23,4,garden_tools,RS,1,23.42,5.0,2.0,3.0
2017-05-01/2017-05-07,5,garden_tools,RS,2,289.34000000000003,1.0,5.0,2.75
2017-05-08/2017-05-14,5,garden_tools,RS,1,819.34,2.0,1.0,2.5
2017-05-15/2017-05-21,5,garden_tools,RS,1,168.4,1.0,2.0,2.25
2017-05-22/2017-05-28,5,garden_tools,RS,4,487.0,1.0,1.0,1.25
2017-06-05/2017-06-11,6,garden_tools,RS,3,334.94,4.0,1.0,2.0
2017-06-12/2017-06-18,6,garden_tools,RS,3,342.21999999999997,3.0,4.0,2.25
2017-06-26/2017-07-02,6,garden_tools,RS,1,77.57,3.0,3.0,2.75
2017-07-03/2017-07-09,7,garden_tools,RS,1,136.5,1.0,3.0,2.75
2017-07-10/2017-07-16,7,garden_tools,RS,2,244.83999999999997,1.0,1.0,2.0
2017-07-17/2017-07-23,7,garden_tools,RS,3,469.89,2.0,1.0,1.75
2017-07-24/2017-07-30,7,garden_tools,RS,2,109.57,3.0,2.0,1.75
2017-07-31/2017-08-06,8,garden_tools,RS,5,362.38,2.0,3.0,2.0
2017-08-07/2017-08-13,8,garden_tools,RS,2,673.38,5.0,2.0,3.0
2017-08-14/2017-08-20,8,garden_tools,RS,7,510.51,2.0,5.0,3.0
2017-08-28/2017-09-03,8,garden_tools,RS,2,201.99,7.0,2.0,4.0
2017-08-28/2017-09-03,9,garden_tools,RS,4,644.91,2.0,7.0,4.0
2017-09-11/2017-09-17,9,garden_tools,RS,7,1159.29,4.0,2.0,3.75
2017-09-18/2017-09-24,9,garden_tools,RS,2,141.16,7.0,4.0,5.0
2017-09-25/2017-10-01,9,garden_tools,RS,2,183.44,2.0,7.0,3.75
2017-10-02/2017-10-08,10,garden_tools,RS,8,751.12,2.0,2.0,3.75
2017-10-09/2017-10-15,10,garden_tools,RS,4,308.4,8.0,2.0,4.75
2017-10-16/2017-10-22,10,garden_tools,RS,6,632.91,4.0,8.0,4.0
2017-10-23/2017-10-29,10,garden_tools,RS,5,1163.9099999999999,6.0,4.0,5.0
2017-10-30/2017-11-05,10,garden_tools,RS,2,155.14,5.0,6.0,5.75
2017-10-30/2017-11-05,11,garden_tools,RS,3,300.03,2.0,5.0,4.25
2017-11-06/2017-11-12,11,garden_tools,RS,5,1891.22,3.0,2.0,4.0
2017-11-13/2017-11-19,11,garden_tools,RS,5,2459.14,5.0,3.0,3.75
2017-11-20/2017-11-26,11,garden_tools,RS,13,947.97,5.0,5.0,3.75
2017-11-27/2017-12-03,11,garden_tools,RS,6,1227.4,13.0,5.0,6.5
2017-12-04/2017-12-10,12,garden_tools,RS,11,950.1800000000001,6.0,13.0,7.25
2017-12-11/2017-12-17,12,garden_tools,RS,3,798.5799999999999,11.0,6.0,8.75
2017-12-18/2017-12-24,12,garden_tools,RS,10,766.5999999999999,3.0,11.0,8.25
2017-12-25/2017-12-31,12,garden_tools,RS,2,135.46,10.0,3.0,7.5
2018-01-01/2018-01-07,1,garden_tools,RS,1,167.2,2.0,10.0,6.5
2018-01-08/2018-01-14,1,garden_tools,RS,4,1569.49,1.0,2.0,4.0
2018-01-15/2018-01-21,1,garden_tools,RS,3,252.85000000000002,4.0,1.0,4.25
2018-01-22/2018-01-28,1,garden_tools,RS,3,302.2,3.0,4.0,2.5
2018-01-29/2018-02-04,1,garden_tools,RS,6,879.5,3.0,3.0,2.75
2018-01-29/2018-02-04,2,garden_tools,RS,2,165.21,6.0,3.0,4.0
2018-02-05/2018-02-11,2,garden_tools,RS,10,793.44,2.0,6.0,3.5
2018-02-12/2018-02-18,2,garden_tools,RS,6,2325.23,10.0,2.0,5.25
2018-02-19/2018-02-25,2,garden_tools,RS,4,286.12,6.0,10.0,6.0
2018-02-26/2018-03-04,2,garden_tools,RS,4,286.12,4.0,6.0,5.5
2018-02-26/2018-03-04,3,garden_tools,RS,3,214.59,4.0,4.0,6.0
2018-03-05/2018-03-11,3,garden_tools,RS,2,260.97,3.0,4.0,4.25
2018-03-19/2018-03-25,3,garden_tools,RS,6,1254.8700000000001,2.0,3.0,3.25
2018-03-26/2018-04-01,3,garden_tools,RS,6,951.21,6.0,2.0,3.75
2018-04-09/2018-04-15,4,garden_tools,RS,5,425.93,6.0,6.0,4.25
2018-04-16/2018-04-22,4,garden_tools,RS,3,172.56,5.0,6.0,4.75
2018-04-23/2018-04-29,4,garden_tools,RS,8,816.3,3.0,5.0,5.0
2018-04-30/2018-05-06,5,garden_tools,RS,2,479.81000000000006,8.0,3.0,5.5
2018-05-07/2018-05-13,5,garden_tools,RS,4,385.55,2.0,8.0,4.5
2018-05-14/2018-05-20,5,garden_tools,RS,5,356.15,4.0,2.0,4.25
2018-05-21/2018-05-27,5,garden_tools,RS,6,415.32,5.0,4.0,4.75
2018-06-04/2018-06-10,6,garden_tools,RS,6,549.43,6.0,5.0,4.25
2018-06-11/2018-06-17,6,garden_tools,RS,1,120.99,6.0,6.0,5.25
2018-06-18/2018-06-24,6,garden_tools,RS,1,106.36999999999999,1.0,6.0,4.5
2018-06-25/2018-07-01,6,garden_tools,RS,4,973.06,1.0,1.0,3.5
2018-07-02/2018-07-08,7,garden_tools,RS,1,26.72,4.0,1.0,3.0
2018-07-09/2018-07-15,7,garden_tools,RS,1,91.22999999999999,1.0,4.0,1.75
2018-07-23/2018-07-29,7,garden_tools,RS,5,1308.4899999999998,1.0,1.0,1.75
2018-07-30/2018-08-05,7,garden_tools,RS,1,147.35,5.0,1.0,2.75
2018-07-30/2018-08-05,8,garden_tools,RS,2,133.85,1.0,5.0,2.0
2018-08-06/2018-08-12,8,garden_tools,RS,4,472.32,2.0,1.0,2.25
2018-08-13/2018-08-19,8,garden_tools,RS,3,612.71,4.0,2.0,3.0
2017-01-02/2017-01-08,1,garden_tools,SC,1,256.79,0.0,0.0,0.0
2017-02-20/2017-02-26,2,garden_tools,SC,2,158.20999999999998,1.0,0.0,1.0
2017-03-06/2017-03-12,3,garden_tools,SC,1,136.51999999999998,2.0,1.0,1.5
2017-03-13/2017-03-19,3,garden_tools,SC,6,2575.7000000000003,1.0,2.0,1.3333333333333333
2017-03-27/2017-04-02,3,garden_tools,SC,3,1154.1499999999999,6.0,1.0,2.5
2017-04-03/2017-04-09,4,garden_tools,SC,1,222.84,3.0,6.0,3.0
2017-04-10/2017-04-16,4,garden_tools,SC,3,192.69,1.0,3.0,2.75
2017-04-24/2017-04-30,4,garden_tools,SC,2,657.55,3.0,1.0,3.25
2017-05-01/2017-05-07,5,garden_tools,SC,1,138.79,2.0,3.0,2.25
2017-05-08/2017-05-14,5,garden_tools,SC,1,104.37,1.0,2.0,1.75
2017-05-15/2017-05-21,5,garden_tools,SC,3,499.82000000000005,1.0,1.0,1.75
2017-05-29/2017-06-04,6,garden_tools,SC,1,138.96,3.0,1.0,1.75
2017-06-05/2017-06-11,6,garden_tools,SC,2,275.5,1.0,3.0,1.5
2017-06-12/2017-06-18,6,garden_tools,SC,1,92.9,2.0,1.0,1.75
2017-07-17/2017-07-23,7,garden_tools,SC,1,77.57,1.0,2.0,1.75
2017-07-24/2017-07-30,7,garden_tools,SC,2,155.14,1.0,1.0,1.25
2017-07-31/2017-08-06,8,garden_tools,SC,2,287.48,2.0,1.0,1.5
2017-08-07/2017-08-13,8,garden_tools,SC,2,216.41000000000003,2.0,2.0,1.5
2017-08-14/2017-08-20,8,garden_tools,SC,2,139.87,2.0,2.0,1.75
2017-08-21/2017-08-27,8,garden_tools,SC,7,735.51,2.0,2.0,2.0
2017-09-04/2017-09-10,9,garden_tools,SC,2,155.14,7.0,2.0,3.25
2017-09-11/2017-09-17,9,garden_tools,SC,3,196.13,2.0,7.0,3.25
2017-09-18/2017-09-24,9,garden_tools,SC,4,434.76,3.0,2.0,3.5
2017-09-25/2017-10-01,9,garden_tools,SC,4,310.28,4.0,3.0,4.0
2017-09-25/2017-10-01,10,garden_tools,SC,1,142.06,4.0,4.0,3.25
2017-10-02/2017-10-08,10,garden_tools,SC,7,751.48,1.0,4.0,3.0
2017-10-09/2017-10-15,10,garden_tools,SC,3,232.70999999999998,7.0,1.0,4.0
2017-10-23/2017-10-29,10,garden_tools,SC,1,132.99,3.0,7.0,3.75
2017-10-30/2017-11-05,11,garden_tools,SC,2,155.14,1.0,3.0,3.0
2017-11-06/2017-11-12,11,garden_tools,SC,4,417.98,2.0,1.0,3.25
2017-11-13/2017-11-19,11,garden_tools,SC,13,1002.04,4.0,2.0,2.5
2017-11-20/2017-11-26,11,garden_tools,SC,14,983.3,13.0,4.0,5.0
2017-11-27/2017-12-03,11,garden_tools,SC,1,76.66,14.0,13.0,8.25
2017-11-27/2017-12-03,12,garden_tools,SC,2,153.32,1.0,14.0,8.0
2017-12-04/2017-12-10,12,garden_tools,SC,4,443.3,2.0,1.0,7.5
2017-12-11/2017-12-17,12,garden_tools,SC,3,1377.36,4.0,2.0,5.25
2017-12-18/2017-12-24,12,garden_tools,SC,2,153.32,3.0,4.0,2.5
2017-12-25/2017-12-31,12,garden_tools,SC,2,135.0,2.0,3.0,2.75
2018-01-01/2018-01-07,1,garden_tools,SC,1,319.58,2.0,2.0,2.75
2018-01-08/2018-01-14,1,garden_tools,SC,4,456.42,1.0,2.0,2.0
2018-01-15/2018-01-21,1,garden_tools,SC,3,252.85000000000002,4.0,1.0,2.25
2018-01-22/2018-01-28,1,garden_tools,SC,5,713.55,3.0,4.0,2.5
2018-01-29/2018-02-04,1,garden_tools,SC,3,202.5,5.0,3.0,3.25
2018-01-29/2018-02-04,2,garden_tools,SC,6,405.0,3.0,5.0,3.75
2018-02-05/2018-02-11,2,garden_tools,SC,2,214.51,6.0,3.0,4.25
2018-02-12/2018-02-18,2,garden_tools,SC,3,449.93,2.0,6.0,4.0
2018-02-19/2018-02-25,2,garden_tools,SC,2,288.56,3.0,2.0,3.5
2018-02-26/2018-03-04,2,garden_tools,SC,1,518.95,2.0,3.0,3.25
2018-03-05/2018-03-11,3,garden_tools,SC,2,1163.9,1.0,2.0,2.0
2018-03-19/2018-03-25,3,garden_tools,SC,6,248.0,2.0,1.0,2.0
2018-03-26/2018-04-01,3,garden_tools,SC,1,157.73999999999998,6.0,2.0,2.75
2018-04-02/2018-04-08,4,garden_tools,SC,1,75.25,1.0,6.0,2.5
2018-04-16/2018-04-22,4,garden_tools,SC,1,182.35999999999999,1.0,1.0,2.5
2018-04-23/2018-04-29,4,garden_tools,SC,2,3279.6899999999996,1.0,1.0,2.25
2018-04-30/2018-05-06,4,garden_tools,SC,1,396.66,2.0,1.0,1.25
2018-04-30/2018-05-06,5,garden_tools,SC,2,123.87,1.0,2.0,1.25
2018-05-21/2018-05-27,5,garden_tools,SC,5,314.59000000000003,2.0,1.0,1.5
2018-06-04/2018-06-10,6,garden_tools,SC,1,198.79000000000002,5.0,2.0,2.5
2018-06-11/2018-06-17,6,garden_tools,SC,2,232.14,1.0,5.0,2.25
2018-06-18/2018-06-24,6,garden_tools,SC,1,150.98,2.0,1.0,2.5
2018-06-25/2018-07-01,6,garden_tools,SC,1,55.85,1.0,2.0,2.25
2018-06-25/2018-07-01,7,garden_tools,SC,1,58.870000000000005,1.0,1.0,1.25
2018-07-02/2018-07-08,7,garden_tools,SC,3,1245.99,1.0,1.0,1.25
2018-07-16/2018-07-22,7,garden_tools,SC,1,150.98,3.0,1.0,1.5
2018-07-23/2018-07-29,7,garden_tools,SC,1,150.98,1.0,3.0,1.5
2018-08-06/2018-08-12,8,garden_tools,SC,4,334.28999999999996,1.0,1.0,1.5
2018-08-13/2018-08-19,8,garden_tools,SC,1,150.98,4.0,1.0,2.25
2017-03-13/2017-03-19,3,garden_tools,SE,2,85.4,0.0,0.0,0.0
2017-03-27/2017-04-02,4,garden_tools,SE,1,119.30000000000001,2.0,0.0,2.0
2017-04-10/2017-04-16,4,garden_tools,SE,1,84.52,1.0,2.0,1.5
2017-07-24/2017-07-30,7,garden_tools,SE,1,97.87,1.0,1.0,1.3333333333333333
2017-08-28/2017-09-03,8,garden_tools,SE,2,195.74,1.0,1.0,1.25
2017-09-18/2017-09-24,9,garden_tools,SE,1,97.87,2.0,1.0,1.25
2017-10-02/2017-10-08,10,garden_tools,SE,1,107.03,1.0,2.0,1.25
2017-10-09/2017-10-15,10,garden_tools,SE,1,264.75,1.0,1.0,1.25
2017-11-20/2017-11-26,11,garden_tools,SE,1,86.94,1.0,1.0,1.25
2017-11-27/2017-12-03,11,garden_tools,SE,1,86.97,1.0,1.0,1.0
2017-12-11/2017-12-17,12,garden_tools,SE,4,402.55999999999995,1.0,1.0,1.0
2017-12-25/2017-12-31,12,garden_tools,SE,2,175.6,4.0,1.0,1.75
2018-01-08/2018-01-14,1,garden_tools,SE,1,87.8,2.0,4.0,2.0
2018-01-29/2018-02-04,1,garden_tools,SE,1,87.8,1.0,2.0,2.0
2018-02-12/2018-02-18,2,garden_tools,SE,4,402.55999999999995,1.0,1.0,2.0
2018-03-19/2018-03-25,3,garden_tools,SE,2,213.7,4.0,1.0,2.0
2018-04-02/2018-04-08,4,garden_tools,SE,1,1729.98,2.0,4.0,2.0
2016-10-03/2016-10-09,10,garden_tools,SP,2,278.35,0.0,0.0,0.0
2017-01-09/2017-01-15,1,garden_tools,SP,2,850.14,2.0,0.0,2.0
2017-01-16/2017-01-22,1,garden_tools,SP,2,267.85,2.0,2.0,2.0
2017-01-23/2017-01-29,1,garden_tools,SP,5,553.44,2.0,2.0,2.0
2017-01-30/2017-02-05,2,garden_tools,SP,4,490.6,5.0,2.0,2.75
2017-02-06/2017-02-12,2,garden_tools,SP,4,1092.78,4.0,5.0,3.25
2017-02-13/2017-02-19,2,garden_tools,SP,8,1066.1,4.0,4.0,3.75
2017-02-20/2017-02-26,2,garden_tools,SP,11,1072.3600000000001,8.0,4.0,5.25
2017-02-27/2017-03-05,3,garden_tools,SP,3,1431.31,11.0,8.0,6.75
2017-03-06/2017-03-12,3,garden_tools,SP,13,2251.59,3.0,11.0,6.5
2017-03-13/2017-03-19,3,garden_tools,SP,16,1477.3899999999999,13.0,3.0,8.75
2017-03-20/2017-03-26,3,garden_tools,SP,9,507.52,16.0,13.0,10.75
2017-03-27/2017-04-02,3,garden_tools,SP,6,413.20000000000005,9.0,16.0,10.25
2017-03-27/2017-04-02,4,garden_tools,SP,2,137.8,6.0,9.0,11.0
2017-04-03/2017-04-09,4,garden_tools,SP,4,1314.01,2.0,6.0,8.25
2017-04-10/2017-04-16,4,garden_tools,SP,16,1325.09,4.0,2.0,5.25
2017-04-17/2017-04-23,4,garden_tools,SP,5,1291.48,16.0,4.0,7.0
2017-04-24/2017-04-30,4,garden_tools,SP,9,1385.6200000000001,5.0,16.0,6.75
2017-05-01/2017-05-07,5,garden_tools,SP,13,2980.66,9.0,5.0,8.5
2017-05-08/2017-05-14,5,garden_tools,SP,7,533.8399999999999,13.0,9.0,10.75
2017-05-15/2017-05-21,5,garden_tools,SP,11,1479.99,7.0,13.0,8.5
2017-05-22/2017-05-28,5,garden_tools,SP,10,1425.06,11.0,7.0,10.0
2017-05-29/2017-06-04,5,garden_tools,SP,5,466.09000000000003,10.0,11.0,10.25
2017-05-29/2017-06-04,6,garden_tools,SP,3,765.7800000000001,5.0,10.0,8.25
2017-06-05/2017-06-11,6,garden_tools,SP,15,1917.19,3.0,5.0,7.25
2017-06-12/2017-06-18,6,garden_tools,SP,9,1770.69,15.0,3.0,8.25
2017-06-19/2017-06-25,6,garden_tools,SP,7,1365.47,9.0,15.0,8.0
2017-06-26/2017-07-02,6,garden_tools,SP,5,646.85,7.0,9.0,8.5
2017-06-26/2017-07-02,7,garden_tools,SP,2,140.07999999999998,5.0,7.0,9.0
2017-07-03/2017-07-09,7,garden_tools,SP,13,1446.33,2.0,5.0,5.75
2017-07-10/2017-07-16,7,garden_tools,SP,11,751.3,13.0,2.0,6.75
2017-07-17/2017-07-23,7,garden_tools,SP,30,2946.89,11.0,13.0,7.75
2017-07-24/2017-07-30,7,garden_tools,SP,11,1262.73,30.0,11.0,14.0
2017-07-31/2017-08-06,7,garden_tools,SP,5,318.2,11.0,30.0,16.25
2017-07-31/2017-08-06,8,garden_tools,SP,11,841.9300000000001,5.0,11.0,14.25
2017-08-07/2017-08-13,8,garden_tools,SP,15,1448.74,11.0,5.0,14.25
2017-08-14/2017-08-20,8,garden_tools,SP,32,4716.9800000000005,15.0,11.0,10.5
2017-08-21/2017-08-27,8,garden_tools,SP,10,1704.3300000000002,32.0,15.0,15.75
2017-08-28/2017-09-03,8,garden_tools,SP,13,850.59,10.0,32.0,17.0
2017-08-28/2017-09-03,9,garden_tools,SP,8,698.6,13.0,10.0,17.5
2017-09-04/2017-09-10,9,garden_tools,SP,21,2319.8,8.0,13.0,15.75
2017-09-11/2017-09-17,9,garden_tools,SP,17,3537.37,21.0,8.0,13.0
2017-09-18/2017-09-24,9,garden_tools,SP,15,2058.67,17.0,21.0,14.75
2017-09-25/2017-10-01,9,garden_tools,SP,4,335.91,15.0,17.0,15.25
2017-09-25/2017-10-01,10,garden_tools,SP,6,2279.1400000000003,4.0,15.0,14.25
2017-10-02/2017-10-08,10,garden_tools,SP,22,2224.11,6.0,4.0,10.5
2017-10-09/2017-10-15,10,garden_tools,SP,18,1574.67,22.0,6.0,11.75
2017-10-16/2017-10-22,10,garden_tools,SP,16,1462.3,18.0,22.0,12.5
2017-10-23/2017-10-29,10,garden_tools,SP,23,1902.15,16.0,18.0,15.5
2017-10-30/2017-11-05,10,garden_tools,SP,8,793.5,23.0,16.0,19.75
2017-10-30/2017-11-05,11,garden_tools,SP,18,2081.87,8.0,23.0,16.25
2017-11-06/2017-11-12,11,garden_tools,SP,27,2702.98,18.0,8.0,16.25
2017-11-13/2017-11-19,11,garden_tools,SP,31,2663.16,27.0,18.0,19.0
2017-11-20/2017-11-26,11,garden_tools,SP,69,5568.61,31.0,27.0,21.0
2017-11-27/2017-12-03,11,garden_tools,SP,28,2394.3,69.0,31.0,36.25
2017-11-27/2017-12-03,12,garden_tools,SP,6,650.51,28.0,69.0,38.75
2017-12-04/2017-12-10,12,garden_tools,SP,36,3611.41,6.0,28.0,33.5
2017-12-11/2017-12-17,12,garden_tools,SP,32,2724.3300000000004,36.0,6.0,34.75
2017-12-18/2017-12-24,12,garden_tools,SP,16,1733.95,32.0,36.0,25.5
2017-12-25/2017-12-31,12,garden_tools,SP,27,2168.7,16.0,32.0,22.5
2018-01-01/2018-01-07,1,garden_tools,SP,15,1631.73,27.0,16.0,27.75
2018-01-08/2018-01-14,1,garden_tools,SP,17,1164.44,15.0,27.0,22.5
2018-01-15/2018-01-21,1,garden_tools,SP,19,1779.08,17.0,15.0,18.75
2018-01-22/2018-01-28,1,garden_tools,SP,19,2080.57,19.0,17.0,19.5
2018-01-29/2018-02-04,1,garden_tools,SP,7,816.71,19.0,19.0,17.5
2018-01-29/2018-02-04,2,garden_tools,SP,6,488.89,7.0,19.0,15.5
2018-02-05/2018-02-11,2,garden_tools,SP,27,1914.32,6.0,7.0,12.75
2018-02-12/2018-02-18,2,garden_tools,SP,30,2893.16,27.0,6.0,14.75
2018-02-19/2018-02-25,2,garden_tools,SP,14,1403.35,30.0,27.0,17.5
2018-02-26/2018-03-04,2,garden_tools,SP,16,1359.88,14.0,30.0,19.25
2018-02-26/2018-03-04,3,garden_tools,SP,15,2320.81,16.0,14.0,21.75
2018-03-05/2018-03-11,3,garden_tools,SP,16,2144.13,15.0,16.0,18.75
2018-03-12/2018-03-18,3,garden_tools,SP,16,1448.8799999999999,16.0,15.0,15.25
2018-03-19/2018-03-25,3,garden_tools,SP,27,4774.83,16.0,16.0,15.75
2018-03-26/2018-04-01,3,garden_tools,SP,19,1708.7,27.0,16.0,18.5
2018-03-26/2018-04-01,4,garden_tools,SP,4,234.65,19.0,27.0,19.5
2018-04-02/2018-04-08,4,garden_tools,SP,15,1685.21,4.0,19.0,16.5
2018-04-09/2018-04-15,4,garden_tools,SP,23,3413.37,15.0,4.0,16.25
2018-04-16/2018-04-22,4,garden_tools,SP,41,5068.11,23.0,15.0,15.25
2018-04-23/2018-04-29,4,garden_tools,SP,25,5573.0599999999995,41.0,23.0,20.75
2018-04-30/2018-05-06,4,garden_tools,SP,4,366.15999999999997,25.0,41.0,26.0
2018-04-30/2018-05-06,5,garden_tools,SP,29,2721.47,4.0,25.0,23.25
2018-05-07/2018-05-13,5,garden_tools,SP,17,2498.56,29.0,4.0,24.75
2018-05-14/2018-05-20,5,garden_tools,SP,38,2883.53,17.0,29.0,18.75
2018-05-21/2018-05-27,5,garden_tools,SP,24,2692.5299999999997,38.0,17.0,22.0
2018-05-28/2018-06-03,5,garden_tools,SP,11,1549.55,24.0,38.0,27.0
2018-05-28/2018-06-03,6,garden_tools,SP,3,302.48,11.0,24.0,22.5
2018-06-04/2018-06-10,6,garden_tools,SP,25,1963.35,3.0,11.0,19.0
2018-06-11/2018-06-17,6,garden_tools,SP,18,1513.8,25.0,3.0,15.75
2018-06-18/2018-06-24,6,garden_tools,SP,13,1253.3,18.0,25.0,14.25
2018-06-25/2018-07-01,6,garden_tools,SP,27,2366.13,13.0,18.0,14.75
2018-06-25/2018-07-01,7,garden_tools,SP,8,461.7,27.0,13.0,20.75
2018-07-02/2018-07-08,7,garden_tools,SP,17,2888.81,8.0,27.0,16.5
2018-07-09/2018-07-15,7,garden_tools,SP,9,730.19,17.0,8.0,16.25
2018-07-16/2018-07-22,7,garden_tools,SP,17,2665.07,9.0,17.0,15.25
2018-07-23/2018-07-29,7,garden_tools,SP,36,3988.33,17.0,9.0,12.75
2018-07-30/2018-08-05,7,garden_tools,SP,3,455.64,36.0,17.0,19.75
2018-07-30/2018-08-05,8,garden_tools,SP,12,1407.45,3.0,36.0,16.25
2018-08-06/2018-08-12,8,garden_tools,SP,21,3077.2200000000003,12.0,3.0,17.0
2018-08-13/2018-08-19,8,garden_tools,SP,10,1125.38,21.0,12.0,18.0
2018-08-20/2018-08-26,8,garden_tools,SP,10,1240.19,10.0,21.0,11.5
2018-08-27/2018-09-02,8,garden_tools,SP,2,109.6,10.0,10.0,13.25
2017-02-27/2017-03-05,3,garden_tools,TO,2,242.10000000000002,0.0,0.0,0.0
2017-05-01/2017-05-07,5,garden_tools,TO,1,410.69,2.0,0.0,2.0
2017-09-04/2017-09-10,9,garden_tools,TO,1,88.72,1.0,2.0,1.5
2017-09-11/2017-09-17,9,garden_tools,TO,3,266.15999999999997,1.0,1.0,1.3333333333333333
2017-11-13/2017-11-19,11,garden_tools,TO,4,451.06,3.0,1.0,1.75
2018-02-12/2018-02-18,2,garden_tools,TO,1,106.95,4.0,3.0,2.25
2018-02-26/2018-03-04,2,garden_tools,TO,1,82.68,1.0,4.0,2.25
2017-02-20/2017-02-26,2,health_beauty,AC,2,412.62,0.0,0.0,0.0
2017-04-03/2017-04-09,4,health_beauty,AC,1,280.09000000000003,2.0,0.0,2.0
2017-05-22/2017-05-28,5,health_beauty,AC,1,55.28,1.0,2.0,1.5
2018-07-23/2018-07-29,7,health_beauty,AC,1,591.88,1.0,1.0,1.3333333333333333
2018-08-06/2018-08-12,8,health_beauty,AC,2,315.13,1.0,1.0,1.25
2017-01-30/2017-02-05,2,health_beauty,AL,2,917.94,0.0,0.0,0.0
2017-02-06/2017-02-12,2,health_beauty,AL,1,80.77,2.0,0.0,2.0
2017-04-10/2017-04-16,4,health_beauty,AL,1,103.63,1.0,2.0,1.5
2017-04-17/2017-04-23,4,health_beauty,AL,2,439.12,1.0,1.0,1.3333333333333333
2017-04-24/2017-04-30,4,health_beauty,AL,1,94.11000000000001,2.0,1.0,1.5
2017-05-01/2017-05-07,5,health_beauty,AL,3,308.94,1.0,2.0,1.25
2017-05-15/2017-05-21,5,health_beauty,AL,1,54.14,3.0,1.0,1.75
2017-05-22/2017-05-28,5,health_beauty,AL,2,493.55,1.0,3.0,1.75
2017-07-10/2017-07-16,7,health_beauty,AL,1,134.01,2.0,1.0,1.75
2017-07-17/2017-07-23,7,health_beauty,AL,2,121.06,1.0,2.0,1.75
2017-08-14/2017-08-20,8,health_beauty,AL,2,2503.7799999999997,2.0,1.0,1.5
2017-08-28/2017-09-03,8,health_beauty,AL,1,379.2,2.0,2.0,1.75
2017-08-28/2017-09-03,9,health_beauty,AL,1,291.19,1.0,2.0,1.5
2017-09-11/2017-09-17,9,health_beauty,AL,2,524.79,1.0,1.0,1.5
2017-09-18/2017-09-24,9,health_beauty,AL,1,358.44,2.0,1.0,1.5
2017-09-25/2017-10-01,10,health_beauty,AL,1,121.58,1.0,2.0,1.25
2017-10-09/2017-10-15,10,health_beauty,AL,2,238.88,1.0,1.0,1.25
2017-10-16/2017-10-22,10,health_beauty,AL,1,465.39,2.0,1.0,1.5
2017-10-30/2017-11-05,11,health_beauty,AL,1,74.66,1.0,2.0,1.25
2017-11-20/2017-11-26,11,health_beauty,AL,1,125.94,1.0,1.0,1.25
2017-11-27/2017-12-03,11,health_beauty,AL,1,431.5,1.0,1.0,1.25
2017-11-27/2017-12-03,12,health_beauty,AL,2,237.29,1.0,1.0,1.0
2017-12-11/2017-12-17,12,health_beauty,AL,1,381.88,2.0,1.0,1.25
2018-01-15/2018-01-21,1,health_beauty,AL,2,195.61,1.0,2.0,1.25
2018-01-22/2018-01-28,1,health_beauty,AL,2,516.43,2.0,1.0,1.5
2018-02-05/2018-02-11,2,health_beauty,AL,1,45.14,2.0,2.0,1.75
2018-02-12/2018-02-18,2,health_beauty,AL,1,93.92,1.0,2.0,1.5
2018-02-19/2018-02-25,2,health_beauty,AL,1,186.36,1.0,1.0,1.5
2018-03-05/2018-03-11,3,health_beauty,AL,4,1014.03,1.0,1.0,1.25
2018-03-19/2018-03-25,3,health_beauty,AL,1,381.85999999999996,4.0,1.0,1.75
2018-03-26/2018-04-01,3,health_beauty,AL,1,99.11,1.0,4.0,1.75
2018-04-02/2018-04-08,4,health_beauty,AL,2,219.42000000000002,1.0,1.0,1.75
2018-04-23/2018-04-29,4,health_beauty,AL,1,84.13,2.0,1.0,2.0
2018-05-07/2018-05-13,5,health_beauty,AL,1,398.46,1.0,2.0,1.25
2018-05-28/2018-06-03,6,health_beauty,AL,1,109.62,1.0,1.0,1.25
2018-06-18/2018-06-24,6,health_beauty,AL,1,74.6,1.0,1.0,1.25
2018-06-25/2018-07-01,6,health_beauty,AL,2,440.99,1.0,1.0,1.0
2018-07-02/2018-07-08,7,health_beauty,AL,1,398.69,2.0,1.0,1.25
2018-07-09/2018-07-15,7,health_beauty,AL,2,309.48,1.0,2.0,1.25
2018-07-16/2018-07-22,7,health_beauty,AL,2,767.19,2.0,1.0,1.5
2018-07-30/2018-08-05,8,health_beauty,AL,1,152.95,2.0,2.0,1.75
2018-08-06/2018-08-12,8,health_beauty,AL,2,371.55,1.0,2.0,1.5
2017-04-10/2017-04-16,4,health_beauty,AM,1,83.31,0.0,0.0,0.0
2017-04-17/2017-04-23,4,health_beauty,AM,1,74.94,1.0,0.0,1.0
